ARS/USD,AUD/USD,ATS/USD,BEF/USD,BRL/USD,GBP/USD,BGN/USD,CAD/USD,CLP/USD,CNY/USD,COP/USD,HRK/USD,CYP/USD,CZK/USD,DKK/USD,NLG/USD,EEK/USD,EUR/USD,FIM/USD,FRF/USD,DEM/USD,GRD/USD,HKD/USD,HUF/USD,ISK/USD,INR/USD,IDR/USD,IEP/USD,ILS/USD,ITL/USD,JPY/USD,LUF/USD,MYR/USD,MTL/USD,MXN/USD,NZD/USD,NOK/USD,PKR/USD,PEN/USD,PHP/USD,XPT/USD,PLN/USD,PTE/USD,RON/USD,RUB/USD,SAR/USD,SGD/USD,SKK/USD,SIT/USD,ZAR/USD,KRW/USD,ESP/USD,XDR/USD,SEK/USD,CHF/USD,TWD/USD,THB/USD,TRY/USD
91.003,1.2895,11.523,33.78,5.5623,0.7191,1.6316,1.2493,722.76,6.5068,3571.7,6.3308,0.4901,21.816,6.204,1.8454,13.102,0.83739,4.9789,5.4929,1.6378,285.34,7.7645,305.49,128.39,72.718,14360,0.6595,3.3067,1621.4,109.01,33.78,4.0995,0.35949,20.756,1.3937,8.4412,156.78,3.7049,48.197,0.00084317,3.8265,167.88,4.0753,73.359,3.7505,1.3446,25.227,200.67,14.953,1135.7,139.33,0.69961,8.4929,0.92954,28.233,30.642,7.5715
90.943,1.2922,11.539,33.827,5.6166,0.71964,1.641,1.248,720.41,6.5,3572.5,6.3598,0.49078,21.977,6.2393,1.8479,13.12,0.83854,4.9857,5.5005,1.64,285.73,7.766,308.46,128.79,72.558,14345,0.6604,3.3082,1623.6,109.19,33.827,4.1131,0.35999,20.69,1.3907,8.4725,156.6,3.7132,48.554,0.0008244,3.8524,168.11,4.0983,72.982,3.7511,1.3457,25.262,200.95,14.907,1133.5,139.52,0.69997,8.5304,0.9285,28.254,30.734,7.5453
91.079,1.2908,11.556,33.877,5.5902,0.72003,1.6385,1.2455,723.3,6.5039,3555.7,6.3473,0.49151,21.947,6.2296,1.8507,13.14,0.83979,4.9932,5.5087,1.6425,286.16,7.765,307.71,127,72.539,14483,0.66139,3.2922,1626.1,108.97,33.877,4.1104,0.36052,20.583,1.3902,8.4728,156.61,3.7046,48.585,0.00082713,3.8481,168.36,4.094,72.751,3.7504,1.3455,25.3,201.25,14.859,1130.2,139.73,0.70028,8.5075,0.92568,28.255,30.708,7.4985
91.105,1.2936,11.544,33.843,5.6377,0.71952,1.6415,1.2465,729.78,6.5023,3570.2,6.3588,0.49101,21.955,6.2409,1.8488,13.127,0.83894,4.9881,5.5031,1.6408,285.87,7.7664,308.64,127.07,72.598,14494,0.66072,3.2862,1624.4,109.15,33.843,4.1188,0.36016,20.641,1.3931,8.4854,156.26,3.7065,48.663,0.00083752,3.8721,168.19,4.1019,73.845,3.75,1.3457,25.274,201.04,14.837,1130.1,139.59,0.70008,8.5027,0.9269,28.304,30.765,7.5408
91.454,1.2851,11.542,33.835,5.5468,0.71783,1.6436,1.2458,724.65,6.5055,3573.8,6.366,0.4909,21.993,6.2492,1.8484,13.124,0.83875,4.987,5.5019,1.6405,285.81,7.7668,309.42,127.4,72.641,14486,0.66057,3.3019,1624.1,109.09,33.835,4.1159,0.36008,20.453,1.3912,8.4748,155.21,3.7066,48.74,0.00082237,3.8871,168.15,4.106,74.155,3.7501,1.3436,25.268,201,14.766,1126.4,139.56,0.6999,8.5154,0.92839,28.398,30.903,7.3282
91.347,1.2911,11.565,33.904,5.4923,0.72106,1.6441,1.2506,715.67,6.5101,3550.2,6.3684,0.4919,21.963,6.2512,1.8521,13.15,0.84046,4.9971,5.513,1.6438,286.39,7.7677,309.3,127.27,72.457,14375,0.66191,3.2963,1627.4,108.94,33.904,4.1058,0.36081,20.448,1.3958,8.5482,154.86,3.7132,48.584,0.00085252,3.8837,168.5,4.1067,74.176,3.7511,1.3426,25.32,201.41,14.725,1129.7,139.84,0.7006,8.5482,0.92995,28.416,30.827,7.2331
91.487,1.2909,11.533,33.809,5.5221,0.72188,1.6421,1.2513,714.33,6.507,3554.6,6.3594,0.49052,21.893,6.2435,1.847,13.114,0.83811,4.9832,5.4976,1.6392,285.59,7.7672,308.06,126.95,72.371,14383,0.66007,3.3085,1622.8,108.81,33.809,4.1196,0.3598,20.611,1.3937,8.4949,155.63,3.7186,48.567,0.00084531,3.8637,168.03,4.1026,74.838,3.7509,1.3402,25.249,200.84,14.714,1127.3,139.45,0.69993,8.5122,0.92401,28.406,30.912,7.8402
91.666,1.3045,11.595,33.992,5.5,0.72579,1.6447,1.2562,719.58,6.5156,3595.2,6.3706,0.49317,22.031,6.2532,1.8569,13.184,0.84263,5.0101,5.5273,1.6481,287.13,7.7687,308.21,124.71,72.487,14439,0.66363,3.288,1631.6,108.67,33.992,4.1196,0.36174,20.682,1.4244,8.5806,155.76,3.7166,48.589,0.00084317,3.8844,168.93,4.1116,76.087,3.7498,1.3437,25.385,201.93,14.782,1130.7,140.2,0.7015,8.5747,0.93266,28.459,30.963,7.8907
91.549,1.3136,11.635,34.111,5.5559,0.72937,1.6507,1.2562,725.1,6.5257,3638.9,6.3916,0.4949,22.118,6.2759,1.8634,13.231,0.84558,5.0276,5.5467,1.6538,288.13,7.7687,308,126.68,72.613,14439,0.66595,3.2846,1637.3,108.76,34.111,4.1223,0.36301,20.805,1.433,8.5806,155.94,3.7221,48.503,0.00085106,3.906,169.52,4.1254,76.318,3.7498,1.3455,25.474,202.64,14.868,1132.7,140.69,0.70274,8.5982,0.93565,28.492,30.939,7.9256
91.697,1.3186,11.675,34.226,5.6504,0.7285,1.6604,1.2606,727.32,6.5452,3645.8,6.4306,0.49657,22.27,6.3128,1.8697,13.275,0.84843,5.0445,5.5653,1.6594,289.1,7.7671,309.68,127.17,72.657,14490,0.66819,3.3186,1642.8,109.14,34.226,4.1545,0.36423,20.785,1.4372,8.6343,154.68,3.7318,48.674,0.00085179,3.939,170.1,4.1484,76.308,3.7507,1.3481,25.56,203.32,15.023,1135.7,141.17,0.70385,8.652,0.93802,28.618,31.195,7.9583
91.942,1.3115,11.672,34.217,5.7156,0.72528,1.6609,1.258,729.57,6.5419,3669.3,6.4318,0.49644,22.148,6.3147,1.8692,13.272,0.84822,5.0433,5.564,1.659,289.03,7.7702,308.75,127.21,72.633,14460,0.66803,3.334,1642.4,109.68,34.217,4.1487,0.36414,20.589,1.4305,8.587,154.92,3.7352,48.516,0.00086133,3.9482,170.05,4.1507,75.829,3.7507,1.346,25.554,203.27,15.012,1131.3,141.13,0.70376,8.646,0.93993,28.623,31.126,8.0538
91.895,1.3091,11.686,34.258,5.7744,0.72517,1.6606,1.2594,735.66,6.5696,3699.7,6.4293,0.49703,22.142,6.3136,1.8714,13.287,0.84922,5.0493,5.5705,1.6609,289.37,7.7741,307.63,128.21,72.756,14476,0.66882,3.3329,1644.3,109.7,34.258,4.1436,0.36457,20.659,1.4277,8.5383,153.88,3.7438,48.491,0.00083963,3.9444,170.25,4.1625,75.868,3.7504,1.3477,25.584,203.51,14.941,1133.6,141.3,0.70435,8.6915,0.9388,28.558,31.187,8.1886
91.994,1.3155,11.737,34.409,5.7571,0.72856,1.6676,1.2631,728.35,6.5718,3718,6.4543,0.49923,22.273,6.341,1.8797,13.346,0.85299,5.0716,5.5952,1.6683,290.65,7.7729,309.76,126.62,73.436,14518,0.67178,3.3366,1651.6,110.31,34.409,4.1555,0.36619,20.599,1.4323,8.5576,154.07,3.7615,48.613,0.00085763,3.9718,171.01,4.1958,76.045,3.7503,1.3477,25.697,204.41,14.918,1134.9,141.92,0.70595,8.7412,0.9424,28.525,31.304,8.3373
91.987,1.3137,11.724,34.371,5.6849,0.72533,1.6638,1.2575,719.56,6.5529,3670.5,6.4402,0.49867,22.24,6.3269,1.8776,13.331,0.85202,5.0659,5.5889,1.6664,290.33,7.7719,309.03,125.99,73.153,14454,0.67102,3.3329,1649.7,110.7,34.371,4.1359,0.36577,20.454,1.4293,8.537,152.76,3.7571,48.405,0.00084602,3.9564,170.82,4.1874,75.526,3.7504,1.3445,25.668,204.18,14.763,1127.8,141.76,0.70539,8.7205,0.94308,28.47,31.185,8.2621
91.805,1.315,11.697,34.292,5.6907,0.72362,1.6619,1.2565,714.51,6.5682,3654.8,6.4329,0.49753,22.165,6.3202,1.8733,13.301,0.85008,5.0543,5.5761,1.6626,289.66,7.7754,307.47,126.35,73.351,14610,0.66949,3.3267,1646,110.61,34.292,4.1376,0.36494,20.322,1.4262,8.5302,152.34,3.7418,48.499,0.00083403,3.9163,170.43,4.1712,76.244,3.7507,1.3447,25.609,203.71,14.644,1128.9,141.44,0.70488,8.7196,0.94268,28.499,31.211,8.1327
92.311,1.3074,11.659,34.178,5.6597,0.71962,1.6619,1.2525,718.16,6.5679,3643.8,6.4329,0.49588,22.165,6.3202,1.8671,13.257,0.84726,5.0376,5.5576,1.6571,288.7,7.7747,307.47,126.35,73.331,14564,0.66727,3.3267,1640.5,110.16,34.178,4.1376,0.36373,20.283,1.4162,8.5088,152.52,3.7255,48.499,0.00083403,3.9163,169.86,4.1712,76.372,3.75,1.3419,25.524,203.04,14.556,1124.3,140.97,0.70358,8.71,0.93736,28.479,31.211,8.1173
92.361,1.3069,11.615,34.05,5.6192,0.72282,1.6552,1.2559,718.52,6.5411,3649.4,6.4064,0.49402,22.047,6.2946,1.8601,13.207,0.84408,5.0186,5.5368,1.6509,287.62,7.7765,304.93,126.52,73.487,14436,0.66476,3.301,1634.4,109.88,34.05,4.13,0.36236,20.185,1.4201,8.503,153.13,3.6594,48.598,0.000819,3.8857,169.22,4.1616,77.049,3.7501,1.3398,25.429,202.27,14.529,1118.3,140.44,0.70254,8.6435,0.93327,28.459,31.359,8.1446
92.323,1.3124,11.579,33.945,5.6001,0.72704,1.6471,1.2617,713.7,6.5441,3639.9,6.3803,0.49249,21.828,6.2626,1.8544,13.166,0.84147,5.0032,5.5197,1.6458,286.73,7.7835,302.9,126.66,74.393,14502,0.66271,3.3042,1629.3,109.81,33.945,4.1348,0.36124,20.194,1.4242,8.4621,152.58,3.6183,48.815,0.0008058,3.8533,168.7,4.1421,77.263,3.7506,1.34,25.35,201.65,14.546,1117.5,140.01,0.70218,8.6123,0.92854,28.423,31.4,8.1663
92.358,1.3077,11.557,33.881,5.5758,0.72745,1.6459,1.2579,708.54,6.5516,3637.9,6.3821,0.49156,21.776,6.2594,1.8509,13.141,0.83989,4.9937,5.5093,1.6427,286.19,7.7792,301.83,127.08,74.564,14459,0.66146,3.2816,1626.2,109.19,33.881,4.1342,0.36056,20.101,1.4182,8.4764,152.16,3.5991,48.57,0.00081766,3.8303,168.38,4.1404,76.701,3.7504,1.34,25.302,201.27,14.512,1117.1,139.75,0.70157,8.5513,0.92486,28.453,31.43,8.147
92.4,1.3114,11.569,33.916,5.653,0.72862,1.641,1.2544,710.35,6.5538,3639.9,6.3563,0.49207,21.769,6.2403,1.8528,13.155,0.84075,4.9989,5.515,1.6444,286.49,7.7768,300.36,127.45,74.756,14586,0.66214,3.2802,1627.9,109.65,33.916,4.1246,0.36093,20.167,1.4201,8.5102,152.44,3.6108,48.468,0.00083126,3.8087,168.56,4.128,77.384,3.7501,1.341,25.328,201.48,14.6,1121,139.89,0.70215,8.545,0.92548,28.444,31.371,8.1667
92.58,1.3118,11.553,33.868,5.6827,0.72742,1.6443,1.2553,708.2,6.5482,3649.9,6.3621,0.49137,21.885,6.2525,1.8501,13.136,0.83955,4.9918,5.5071,1.642,286.08,7.7728,299.66,127.71,75.033,14597,0.6612,3.2944,1625.6,109.35,33.868,4.1363,0.36042,20.117,1.4221,8.4875,152.7,3.627,48.632,0.00084674,3.804,168.32,4.1367,77.44,3.7505,1.341,25.292,201.19,14.578,1124.8,139.69,0.70152,8.5686,0.92268,28.452,31.531,8.1513
92.716,1.3106,11.529,33.798,5.7038,0.72777,1.6362,1.2554,707.63,6.5454,3666.3,6.3326,0.49036,21.765,6.2221,1.8463,13.109,0.83783,4.9815,5.4958,1.6386,285.49,7.7734,300.71,127.08,75.309,14598,0.65984,3.2878,1622.3,109.17,33.798,4.1152,0.35968,20.096,1.4203,8.4997,152.76,3.622,48.401,0.0008569,3.8206,167.97,4.118,76.502,3.7497,1.3417,25.24,200.78,14.557,1122.9,139.4,0.70095,8.5285,0.92153,28.467,31.438,8.1361
92.803,1.2961,11.494,33.696,5.6865,0.72558,1.6313,1.2533,709.47,6.531,3669.2,6.3143,0.48889,21.627,6.2033,1.8408,13.07,0.83531,4.9665,5.4793,1.6337,284.63,7.7652,299.11,126.53,75.093,14573,0.65786,3.2789,1617.4,108.98,33.696,4.1198,0.3586,20.072,1.4016,8.4001,152.77,3.6296,48.403,0.00084746,3.7982,167.46,4.107,75.728,3.7501,1.336,25.165,200.17,14.419,1116,138.98,0.69984,8.4625,0.9227,28.452,31.294,8.091
92.609,1.2904,11.496,33.702,5.6214,0.72537,1.6387,1.253,700.74,6.5226,3610.1,6.3354,0.48896,21.735,6.2312,1.8411,13.072,0.83544,4.9673,5.4802,1.634,284.68,7.7681,300.73,127.27,74.851,14570,0.65797,3.291,1617.6,108.67,33.702,4.1365,0.35866,19.949,1.395,8.3869,152.42,3.6245,48.606,0.00084104,3.8167,167.49,4.1264,76.402,3.7504,1.3347,25.169,200.21,14.189,1115.8,139.01,0.69961,8.4548,0.92227,28.329,31.315,8.0527
92.785,1.2924,11.486,33.672,5.6118,0.72364,1.6317,1.2503,702.96,6.5222,3600.3,6.3131,0.48853,21.631,6.2046,1.8394,13.06,0.8347,4.9629,5.4753,1.6325,284.42,7.7707,301.27,126.73,74.467,14538,0.65738,3.2777,1616.2,108.82,33.672,4.127,0.35834,19.925,1.3995,8.3632,152.52,3.6304,48.391,0.00083403,3.7969,167.34,4.1101,75.776,3.7513,1.3339,25.146,200.03,14.307,1115.3,138.88,0.69934,8.4366,0.91968,28.339,31.22,8.0717
92.875,1.2884,11.436,33.527,5.569,0.71562,1.6282,1.2519,699.26,6.5101,3607,6.303,0.48643,21.564,6.1907,1.8315,13.004,0.83111,4.9415,5.4517,1.6255,283.2,7.7661,299.89,126.29,74.874,14557,0.65455,3.2685,1609.3,108.11,33.527,4.1313,0.35679,19.827,1.3929,8.3017,152.53,3.6584,48.47,0.00081833,3.7856,166.62,4.1008,76.335,3.7505,1.3305,25.038,199.17,14.242,1114.8,138.28,0.69722,8.402,0.91493,28.145,31.292,8.0872
92.903,1.291,11.432,33.513,5.5335,0.71697,1.6296,1.2572,696,6.5005,3630.5,6.3085,0.48623,21.582,6.196,1.8308,12.999,0.83077,4.9395,5.4495,1.6248,283.08,7.7605,300.87,126.56,75.372,14451,0.65428,3.2633,1608.6,108.19,33.513,4.1323,0.35665,19.905,1.3913,8.3369,152.49,3.6825,48.503,0.00084388,3.7931,166.55,4.1058,76.846,3.7506,1.329,25.028,199.09,14.299,1116.5,138.23,0.69717,8.4263,0.91559,28.113,31.403,8.1162
93.4,1.2916,11.445,33.553,5.5707,0.71814,1.6181,1.2523,700.18,6.492,3657,6.2669,0.48681,21.422,6.1522,1.833,13.014,0.83176,4.9454,5.456,1.6268,283.42,7.7638,299.73,124.59,75.44,14562,0.65507,3.2347,1610.5,108.14,33.553,4.0936,0.35708,19.894,1.3887,8.3542,153.12,3.7028,48.106,0.00083963,3.7693,166.75,4.0753,76.64,3.7505,1.3293,25.058,199.32,14.255,1118.1,138.39,0.69741,8.4273,0.91757,28.097,31.161,8.1903
93.137,1.2955,11.449,33.565,5.4873,0.72221,1.6226,1.25,706.98,6.4901,3627.7,6.2818,0.48698,21.454,6.1696,1.8336,13.019,0.83206,4.9472,5.4579,1.6274,283.52,7.7591,301.59,125.27,75.075,14535,0.6553,3.2602,1611.1,108.13,33.565,4.1099,0.3572,19.908,1.3954,8.3612,153.31,3.7515,48.371,0.00082372,3.7804,166.81,4.0879,75.62,3.7504,1.3292,25.067,199.39,14.305,1119.1,138.44,0.69779,8.4289,0.91777,28.096,31.335,8.3056
93.105,1.2915,11.396,33.409,5.4824,0.72124,1.6217,1.2489,713.62,6.4945,3644.5,6.2772,0.48471,21.432,6.1658,1.8251,12.958,0.82818,4.9242,5.4325,1.6198,282.2,7.762,301.38,125.37,74.964,14522,0.65225,3.255,1603.6,107.85,33.409,4.1115,0.35554,19.849,1.3915,8.3094,153.22,3.7731,48.368,0.00080386,3.7829,166.04,4.0833,74.874,3.7504,1.3272,24.95,198.47,14.273,1116.1,137.8,0.69656,8.3988,0.91474,28.059,31.384,8.3706
93.39,1.2821,11.388,33.387,5.4534,0.71991,1.6151,1.2412,707.44,6.4848,3658,6.2475,0.48439,21.312,6.1409,1.8239,12.95,0.82763,4.9209,5.4289,1.6187,282.02,7.7575,300.02,124.7,74.771,14433,0.65181,3.2347,1602.5,108.12,33.387,4.0898,0.3553,19.853,1.383,8.2913,154.05,3.8167,48.255,0.00081301,3.7633,165.93,4.0657,74.861,3.7499,1.3258,24.933,198.33,14.267,1111.2,137.71,0.69633,8.3808,0.9148,27.842,31.377,8.2913
93.368,1.2867,11.389,33.389,5.4399,0.71906,1.6188,1.2403,700.76,6.4835,3715.4,6.2574,0.48443,21.433,6.1547,1.824,12.951,0.82769,4.9212,5.4293,1.6188,282.04,7.7616,300.26,124.15,74.582,14422,0.65186,3.2424,1602.6,108.51,33.389,4.0996,0.35533,19.995,1.3864,8.2852,154.16,3.8388,48.434,0.00080451,3.7779,165.94,4.0766,74.717,3.7494,1.326,24.935,198.35,14.364,1112.4,137.72,0.69645,8.3861,0.91366,27.897,31.386,8.2139
93.448,1.2876,11.38,33.363,5.3984,0.71902,1.616,1.2357,700.92,6.4798,3700.6,6.2461,0.48405,21.45,6.1442,1.8226,12.941,0.82705,4.9174,5.4251,1.6176,281.82,7.7619,298.91,122.95,74.485,14538,0.65136,3.2443,1601.4,108.87,33.363,4.092,0.35505,19.96,1.3813,8.227,153.86,3.801,48.376,0.00082305,3.7892,165.81,4.0726,74.665,3.7502,1.3259,24.916,198.19,14.281,1112.2,137.61,0.69641,8.3663,0.91297,27.9,31.276,8.2052
93.475,1.2868,11.354,33.286,5.3607,0.71694,1.6133,1.2292,706.09,6.4729,3713.5,6.2318,0.48293,21.295,6.1336,1.8184,12.911,0.82513,4.906,5.4125,1.6138,281.16,7.765,297.27,122.41,74.093,14461,0.64984,3.2477,1597.7,108.97,33.286,4.1053,0.35423,20.062,1.3811,8.2001,153.78,3.7822,48.37,0.00082237,3.7658,165.42,4.0605,74.497,3.7498,1.3261,24.858,197.73,14.306,1108.4,137.29,0.69568,8.3676,0.90951,27.867,31.214,8.2276
93.512,1.2945,11.424,33.489,5.4071,0.72252,1.6197,1.2285,709.14,6.4726,3738.9,6.2497,0.48588,21.435,6.1582,1.8295,12.989,0.83018,4.936,5.4456,1.6237,282.88,7.7655,298.02,123.89,74.006,14453,0.65382,3.2463,1607.5,109.2,33.489,4.0979,0.3564,20.169,1.3924,8.2895,153.74,3.7858,48.27,0.00082102,3.7793,166.44,4.0816,75.138,3.75,1.3295,25.01,198.94,14.465,1115.8,138.13,0.69762,8.4433,0.91216,27.927,31.179,8.2783
93.723,1.2897,11.41,33.45,5.4116,0.71912,1.6219,1.2279,706.11,6.4728,3823.3,6.2554,0.48532,21.373,6.1669,1.8273,12.974,0.82921,4.9303,5.4393,1.6218,282.55,7.7666,298.49,125.22,73.881,14446,0.65306,3.2385,1605.6,109.15,33.45,4.0992,0.35598,20.212,1.3895,8.291,152.94,3.8063,48.165,0.00082102,3.7747,166.24,4.0857,74.918,3.7505,1.3299,24.981,198.71,14.41,1121.4,137.97,0.69706,8.4276,0.91178,27.939,31.152,8.2742
93.763,1.298,11.448,33.56,5.4419,0.72068,1.6235,1.2315,706.15,6.4748,3840.3,6.2594,0.4869,21.45,6.1725,1.8333,13.017,0.83193,4.9464,5.4571,1.6271,283.48,7.7697,299.08,123.52,73.831,14488,0.6552,3.2453,1610.8,109.27,33.56,4.1141,0.35715,20.238,1.401,8.3378,153.09,3.8281,47.968,0.00080128,3.7838,166.79,4.0902,75,3.75,1.3367,25.063,199.36,14.481,1125.7,138.42,0.69801,8.4756,0.9131,27.982,31.107,8.3209
93.857,1.2917,11.467,33.617,5.3825,0.71909,1.6293,1.2272,703.06,6.4726,3856.4,6.2743,0.48774,21.514,6.1947,1.8365,13.039,0.83336,4.9549,5.4665,1.6299,283.97,7.7671,299.61,125.63,73.839,14438,0.65632,3.2666,1613.6,109.28,33.617,4.118,0.35776,20.234,1.3881,8.354,152.97,3.8266,48.033,0.000819,3.8136,167.07,4.1046,74.829,3.7506,1.3358,25.106,199.71,14.384,1125.9,138.66,0.69824,8.4927,0.9133,27.974,31.129,8.3313
93.867,1.2877,11.414,33.461,5.2928,0.71998,1.6161,1.22,701,6.4653,3783.1,6.2252,0.48547,21.358,6.1446,1.8279,12.979,0.82948,4.9319,5.441,1.6223,282.65,7.7658,295.98,124.69,73.672,14353,0.65327,3.2485,1606.1,109.12,33.461,4.1078,0.3561,20.175,1.3854,8.322,152.63,3.8197,47.799,0.00081169,3.7902,166.3,4.0709,74.39,3.7504,1.3342,24.989,198.78,14.232,1121.3,138.01,0.6971,8.4429,0.90868,27.956,31.163,8.2993
94.008,1.2765,11.332,33.221,5.2306,0.71569,1.6185,1.2156,694.78,6.4352,3764,6.2352,0.48199,21.253,6.1538,1.8148,12.885,0.82352,4.8964,5.4019,1.6107,280.61,7.7674,296.27,124.55,73.317,14301,0.64858,3.2637,1594.6,108.63,33.221,4.1036,0.35354,19.941,1.3756,8.2358,154.09,3.8095,47.789,0.00080386,3.7864,165.1,4.077,73.717,3.7507,1.3259,24.809,197.35,14.097,1114.2,137.02,0.69452,8.3317,0.90258,27.811,31.106,8.2469
93.99,1.2713,11.316,33.175,5.2291,0.70743,1.6045,1.2095,694.12,6.4164,3713.3,6.187,0.48133,20.995,6.1005,1.8123,12.868,0.8224,4.8898,5.3946,1.6085,280.23,7.7681,293.09,123.8,73.392,14229,0.64769,3.2436,1592.4,108.77,33.175,4.1006,0.35306,19.896,1.3719,8.2391,153.91,3.7691,47.785,0.00078927,3.7435,164.88,4.0402,74.157,3.7504,1.3246,24.776,197.08,14.033,1113.7,136.84,0.69338,8.3242,0.89979,27.734,31.018,8.2673
94.004,1.2755,11.315,33.171,5.2341,0.70679,1.6062,1.2096,700.6,6.4272,3694,6.1911,0.48127,21,6.1067,1.8121,12.866,0.8223,4.8892,5.3939,1.6083,280.2,7.7688,294.28,123.92,73.398,14231,0.64761,3.2815,1592.2,108.58,33.171,4.1162,0.35301,19.905,1.3756,8.2567,151.74,3.7059,47.821,0.00081633,3.7384,164.86,4.0462,74.209,3.7507,1.3256,24.773,197.06,13.998,1120,136.82,0.69334,8.3134,0.90262,27.942,31.083,8.2963
93.98,1.2902,11.385,33.376,5.2546,0.70986,1.6156,1.2096,708.3,6.4512,3735.7,6.2182,0.48423,21.083,6.1426,1.8233,12.945,0.82736,4.9193,5.4271,1.6182,281.92,7.7638,295.23,124.49,73.487,14231,0.6516,3.2821,1602,109.37,33.376,4.1297,0.35519,20.08,1.3927,8.3191,151.05,3.7196,47.849,0.0008058,3.7534,165.87,4.0694,74.529,3.7507,1.3323,24.925,198.27,14.06,1129.4,137.66,0.69565,8.4,0.90763,28.019,31.251,8.4175
94.057,1.2945,11.391,33.394,5.2895,0.71228,1.6204,1.215,709.79,6.4525,3726.4,6.2366,0.4845,21.189,6.1612,1.8243,12.953,0.82783,4.922,5.4302,1.6191,282.08,7.7685,295.88,124.69,73.503,14128,0.65197,3.2953,1602.9,109.56,33.394,4.1289,0.35539,20.043,1.3927,8.3678,152.13,3.6807,47.973,0.00083056,3.767,165.96,4.0823,74.085,3.75,1.3335,24.939,198.38,14.123,1130.2,137.74,0.69608,8.4083,0.90645,27.963,31.379,8.5025
94.04,1.2865,11.337,33.236,5.2671,0.70958,1.6111,1.2109,703.3,6.4375,3682.5,6.1937,0.48221,20.999,6.1255,1.8157,12.891,0.82391,4.8987,5.4045,1.6114,280.75,7.7672,292.86,124.3,73.255,14246,0.64888,3.275,1595.3,109.39,33.236,4.1198,0.3537,19.841,1.3809,8.243,150.95,3.6705,47.667,0.00081566,3.7248,165.18,4.0577,73.835,3.7501,1.3324,24.821,197.44,14.116,1127.5,137.09,0.69453,8.3453,0.90258,27.965,31.312,8.4442
94.208,1.2885,11.324,33.198,5.2732,0.70807,1.6052,1.2081,714.24,6.4398,3686.4,6.1689,0.48166,20.927,6.1031,1.8136,12.876,0.82296,4.8931,5.3982,1.6096,280.42,7.7691,289.63,124.01,73.307,14213,0.64813,3.2737,1593.5,109.13,33.198,4.1167,0.3533,19.821,1.3875,8.269,151.86,3.7002,47.767,0.000815,3.7284,164.99,4.0428,74.026,3.7507,1.3355,24.792,197.21,14.122,1136.5,136.93,0.69404,8.3375,0.90177,28.108,31.363,8.3317
94.099,1.2827,11.262,33.017,5.2556,0.70445,1.6041,1.2051,712.76,6.4238,3646.3,6.1682,0.47902,20.855,6.0992,1.8036,12.806,0.81846,4.8663,5.3687,1.6008,278.89,7.7648,287.48,123.27,73.036,14346,0.64459,3.2814,1584.8,108.96,33.017,4.1365,0.35136,19.821,1.3793,8.2091,152.35,3.7287,47.993,0.000819,3.7108,164.09,4.0413,73.842,3.7507,1.3297,24.657,196.14,13.995,1127.3,136.18,0.69223,8.2825,0.89732,27.948,31.497,8.3514
94.161,1.2915,11.273,33.048,5.2885,0.70682,1.6048,1.21,714.81,6.4362,3681.1,6.162,0.47947,20.878,6.1013,1.8053,12.818,0.81923,4.8709,5.3738,1.6023,279.15,7.7664,287.87,122.99,73.2,14235,0.64519,3.2687,1586.2,108.91,33.048,4.1463,0.35169,19.865,1.3926,8.2934,152.68,3.7438,47.943,0.00083542,3.7077,164.24,4.0433,73.781,3.7508,1.3329,24.68,196.32,14.055,1129.8,136.31,0.69276,8.3333,0.90157,27.977,31.498,8.397
94.342,1.2871,11.265,33.024,5.2869,0.70589,1.5974,1.207,717.35,6.4339,3712,6.1334,0.47913,20.843,6.0737,1.804,12.809,0.81864,4.8674,5.3699,1.6011,278.95,7.7621,286.35,121.94,73.063,14369,0.64473,3.2547,1585.1,108.84,33.024,4.1323,0.35144,19.895,1.3888,8.3127,153.16,3.7461,47.707,0.00083403,3.6879,164.12,4.0248,73.598,3.7496,1.3313,24.662,196.18,13.999,1129.1,136.21,0.69246,8.3127,0.89914,27.959,31.286,8.3761
94.348,1.2917,11.295,33.111,5.3202,0.70586,1.6069,1.2061,718.93,6.4325,3731.1,6.1703,0.4804,20.911,6.1095,1.8088,12.843,0.82081,4.8803,5.3842,1.6054,279.69,7.7663,286.83,121.51,72.832,14358,0.64644,3.2583,1589.3,108.85,33.111,4.1467,0.35237,19.942,1.3932,8.3757,153.13,3.7445,47.974,0.00083472,3.6883,164.56,4.0478,73.543,3.7503,1.3314,24.728,196.7,13.947,1126.1,136.57,0.69305,8.3179,0.89846,27.951,31.413,8.3932
94.124,1.2898,11.235,32.937,5.3161,0.70711,1.5979,1.2057,733.98,6.4099,3730.3,6.1372,0.47787,20.79,6.0751,1.7993,12.775,0.81648,4.8546,5.3558,1.5969,278.22,7.7637,285.01,121.16,72.764,14354,0.64303,3.2461,1580.9,108.92,32.937,4.151,0.35052,19.886,1.383,8.3094,152.73,3.8252,48.229,0.00084317,3.6633,163.69,4.0236,73.518,3.7502,1.326,24.597,195.66,13.852,1122.6,135.85,0.69172,8.2639,0.89603,27.897,31.411,8.461
